actorId,filmTitle,filmYear,genres,averageRating,numVotes
nm0001450,All Fall Down,1962,Drama,6.8,2138
nm0000063,Barabbas,1961,"Biography,Drama,History",6.9,6414
nm0447913,Barabbas,1961,"Biography,Drama,History",6.9,6414
nm0432827,Barabbas,1961,"Biography,Drama,History",6.9,6414
nm0682074,Big Red,1962,"Adventure,Drama,Family",6.4,780
nm0001811,Billy Budd,1962,"Adventure,Drama,War",7.8,4446
nm0002048,Billy Budd,1962,"Adventure,Drama,War",7.8,4446
nm0000013,Billy Rose's Jumbo,1962,"Comedy,Musical,Romance",6.1,1532
nm0000044,Birdman of Alcatraz,1962,"Biography,Crime,Drama",7.8,17659
nm0001500,Birdman of Alcatraz,1962,"Biography,Crime,Drama",7.8,17659
nm0728812,Birdman of Alcatraz,1962,"Biography,Crime,Drama",7.8,17659
nm0000017,Black Fox: The True Story of Adolf Hitler,1962,"Biography,Documentary,History",6.9,177
nm0000047,Boccaccio '70,1962,"Comedy,Fantasy,Romance",7.1,4491
nm0943837,Bon Voyage!,1962,"Adventure,Comedy,Drama",5.7,689
nm0001258,Boys' Night Out,1962,Comedy,6.5,2183
nm0000197,The Broken Land,1962,Western,5.1,395
nm0424318,The Cabinet of Caligari,1962,"Horror,Thriller",5.8,834
nm0641397,The Cabinet of Caligari,1962,"Horror,Thriller",5.8,834
nm0000060,Cape Fear,1962,"Drama,Thriller",7.7,29110
nm0000053,Cape Fear,1962,"Drama,Thriller",7.7,29110
nm0001859,The Chapman Report,1962,"Drama,Romance",5.5,920
nm0000404,The Chapman Report,1962,"Drama,Romance",5.5,920
nm0000057,Conquered City,1962,"Drama,War",5.6,78
nm0728938,Climats,1962,Drama,6.2,53
nm0002022,Invasion 1700,1962,"Action,Adventure,Drama",5.4,101
nm0848667,Invasion 1700,1962,"Action,Adventure,Drama",5.4,101
nm0664273,Constantine and the Cross,1961,"Adventure,Drama,History",5.8,495
nm0926183,Convicts 4,1962,"Biography,Crime,Drama",6.4,455
nm0004309,The Couch,1962,"Drama,Horror",6.2,272
nm0000034,The Counterfeit Traitor,1962,"Drama,History,Thriller",7.5,2721
nm0341518,The Counterfeit Traitor,1962,"Drama,History,Thriller",7.5,2721
nm0001046,Crooks Anonymous,1962,"Comedy,Crime",6.3,619
nm0000027,Damn the Defiant!,1962,"Action,Drama,History",7.1,2588
nm0000493,Days of Wine and Roses,1962,Drama,7.8,12795
nm0001665,Days of Wine and Roses,1962,Drama,7.8,12795
nm0001948,Days of Wine and Roses,1962,Drama,7.8,12795
nm0000032,Diamond Head,1962,"Drama,Romance",6.0,841
nm0001995,Diamond Head,1962,"Drama,Romance",6.0,841
nm0000052,Divorce Italian Style,1961,"Comedy,Drama,Romance",8.0,12831
nm0000634,Trial and Error,1962,"Comedy,Drama",6.2,566
nm0001811,Women of the World,1963,Documentary,5.6,362
nm0002058,Dr. Crippen,1963,"Crime,Drama,History",6.3,499
nm0000125,Dr. No,1962,"Action,Adventure,Thriller",7.2,165511
nm0682074,Two Colonels,1963,Comedy,7.2,595
nm0000989,Escape from Zahrain,1962,"Action,Adventure,Drama",6.0,752
nm0000543,Escape from Zahrain,1962,"Action,Adventure,Drama",6.0,752
nm0912001,Escape from Zahrain,1962,"Action,Adventure,Drama",6.0,752
nm0000366,And Satan Calls the Turns,1962,Drama,5.6,131
nm0001665,Experiment in Terror,1962,"Crime,Mystery,Thriller",7.2,5281
nm0001046,The Fast Lady,1962,Comedy,6.1,724
nm0041681,Les femmes d'abord,1963,"Action,Crime,Drama",5.7,74
nm0751426,Five Finger Exercise,1962,Drama,6.5,232
nm0001703,Five Finger Exercise,1962,Drama,6.5,232
nm0000999,Five Weeks in a Balloon,1962,"Adventure,Comedy,Drama",5.7,1288
nm0640023,Follow That Dream,1962,"Comedy,Musical,Romance",6.5,2624
nm0001050,Freud,1962,"Biography,Drama",7.2,2918
nm0948772,Freud,1962,"Biography,Drama",7.2,2918
nm0662972,Freud,1962,"Biography,Drama",7.2,2918
nm0463435,Freud,1962,"Biography,Drama",7.2,2918
nm0001276,Gigot,1962,Comedy,7.1,1260
nm0002131,A Girl Named Tamiko,1962,Drama,6.0,176
nm0405054,A Girl Named Tamiko,1962,Drama,6.0,176
nm0074949,The Happy Years of the Thorwalds,1962,Drama,6.4,24
nm0605923,Go to Blazes,1962,Comedy,5.9,247
nm0557292,Go to Blazes,1962,Comedy,5.9,247
nm0000733,Of Flesh and Blood,1963,Drama,6.0,70
nm0001588,Warriors Five,1962,"Drama,Romance,War",5.5,100
nm0001989,Guns of Darkness,1962,Drama,6.1,339
nm0000057,Guns of Darkness,1962,Drama,6.1,339
nm0751426,Gypsy,1962,"Biography,Comedy,Drama",7.1,6353
nm0000081,Gypsy,1962,"Biography,Comedy,Drama",7.1,6353
nm0001500,Gypsy,1962,"Biography,Comedy,Drama",7.1,6353
nm0001322,The Happy Thieves,1961,"Comedy,Crime,Drama",5.2,576
nm0000078,Hatari!,1962,"Action,Adventure,Comedy",7.1,13065
nm0000999,Hatari!,1962,"Action,Adventure,Comedy",7.1,13065
nm0201239,Hell Is for Heroes,1962,"Drama,War",6.9,6929
nm0001800,Hero's Island,1962,"Action,Adventure,Drama",5.5,295
nm0004309,House of Women,1962,"Crime,Drama",6.1,329
nm0000078,How the West Was Won,1962,Western,7.0,20856
nm0000060,How the West Was Won,1962,Western,7.0,20856
nm0000020,How the West Was Won,1962,Western,7.0,20856
nm0001333,I Thank a Fool,1962,"Crime,Drama",6.1,384
nm0002075,I Thank a Fool,1962,"Crime,Drama",6.1,384
nm0162283,I Thank a Fool,1962,"Crime,Drama",6.1,384
nm0201239,If a Man Answers,1962,"Comedy,Romance",6.8,1153
nm0002001,In Search of the Castaways,1962,"Adventure,Family,Fantasy",6.5,3173
nm0045968,Information Received,1961,"Crime,Drama",5.8,57
nm0731772,The Interns,1962,Drama,6.5,337
nm0002001,Jessica,1962,"Comedy,Drama,Romance",5.6,366
nm0797531,The Day and the Hour,1963,"Action,Drama,Romance",6.5,292
nm0926183,The Day and the Hour,1963,"Action,Drama,Romance",6.5,292
nm0000964,Adorable Julia,1962,Comedy,6.6,150
nm0949574,Kid Galahad,1962,"Drama,Musical,Sport",6.1,2763
nm0880521,Short Is the Summer,1962,Drama,5.3,63
nm0000090,Royal Children,1962,"Drama,War",7.1,74
nm0000027,Lawrence of Arabia,1962,"Adventure,Biography,Drama",8.3,289874
nm0000063,Lawrence of Arabia,1962,"Adventure,Biography,Drama",8.3,289874
nm0000014,Light in the Piazza,1962,"Drama,Romance",6.9,1749
nm0000034,The Lion,1962,"Adventure,Drama",6.2,612
nm0002145,The Lion,1962,"Adventure,Drama",6.2,612
nm0341518,Lisa,1962,"Drama,History,Romance",6.7,433
nm0001859,Lolita,1962,"Crime,Drama,Romance",7.5,100513
nm0714878,The Loneliness of the Long Distance Runner,1962,"Drama,Sport",7.5,8694
nm0183822,The Loneliness of the Long Distance Runner,1962,"Drama,Sport",7.5,8694
nm0001687,Lonely Are the Brave,1962,"Drama,Western",7.6,9084
nm0000527,Lonely Are the Brave,1962,"Drama,Western",7.6,9084
nm0000031,Long Day's Journey Into Night,1962,Drama,7.5,5189
nm0724732,Long Day's Journey Into Night,1962,Drama,7.5,5189
nm0001673,Long Day's Journey Into Night,1962,Drama,7.5,5189
nm0001777,Long Day's Journey Into Night,1962,Drama,7.5,5189
nm0000078,The Longest Day,1962,"Action,Drama,History",7.7,55713
nm0000020,The Longest Day,1962,"Action,Drama,History",7.7,55713
nm0000047,Madame,1961,"Comedy,Drama,Romance",6.1,355
nm0662223,Madison Avenue,1961,Drama,5.9,324
nm0002022,Madison Avenue,1961,Drama,5.9,324
nm0000734,Madison Avenue,1961,Drama,5.9,324
nm0001651,The Magic Sword,1962,"Adventure,Drama,Fantasy",4.7,2352
nm0536167,Mamma Roma,1962,Drama,7.8,9324
nm0000078,The Man Who Shot Liberty Valance,1962,"Drama,Western",8.1,75550
nm0001511,The Man Who Shot Liberty Valance,1962,"Drama,Western",8.1,75550
nm0000069,The Manchurian Candidate,1962,"Drama,Thriller",7.9,75236
nm0002131,The Manchurian Candidate,1962,"Drama,Thriller",7.9,75236
nm0001463,The Manchurian Candidate,1962,"Drama,Thriller",7.9,75236
nm0001450,The Manchurian Candidate,1962,"Drama,Thriller",7.9,75236
nm0000843,The Miracle Worker,1962,"Biography,Drama",8.1,18833
nm0001157,The Miracle Worker,1962,"Biography,Drama",8.1,18833
nm0000879,Mix Me a Person,1962,"Crime,Drama,Mystery",6.2,207
nm0639529,Moon Pilot,1962,"Comedy,Family,Sci-Fi",5.4,477
nm0696481,The Music Man,1962,"Comedy,Family,Musical",7.8,17497
nm0429250,The Music Man,1962,"Comedy,Family,Musical",7.8,17497
nm0000008,Mutiny on the Bounty,1962,"Adventure,Drama,History",7.2,16292
nm0002145,Mutiny on the Bounty,1962,"Adventure,Drama,History",7.2,16292
nm0341518,Mutiny on the Bounty,1962,"Adventure,Drama,History",7.2,16292
nm0000511,My Geisha,1962,"Comedy,Drama,Romance",6.5,1474
nm0000090,Naked Among Wolves,1963,"Drama,War",7.2,801
nm0001884,Wonderful Adventures of Nils,1962,"Adventure,Family,Fantasy",6.6,525
nm0000493,The Notorious Landlady,1962,"Comedy,Mystery",6.7,2300
nm0000001,The Notorious Landlady,1962,"Comedy,Mystery",6.7,2300
nm0000634,Only Two Can Play,1962,"Comedy,Drama",6.6,1198
nm0001537,Panic in Year Zero!,1962,"Action,Horror,Sci-Fi",6.6,4123
nm0353405,Panic in Year Zero!,1962,"Action,Horror,Sci-Fi",6.6,4123
nm0000366,Tales of Paris,1962,"Comedy,Drama",5.9,142
nm0290047,Period of Adjustment,1962,"Comedy,Drama",6.2,1434
nm0000404,Period of Adjustment,1962,"Comedy,Drama",6.2,1434
nm0580479,Phaedra,1962,Drama,6.8,1641
nm0000578,Phaedra,1962,Drama,6.8,1641
nm0000032,The Pigeon That Took Rome,1962,"Comedy,War",6.0,429
nm0002022,Pontius Pilate,1962,Drama,5.5,255
nm0001651,Pontius Pilate,1962,Drama,5.5,255
nm0004434,Prem Patra,1962,"Drama,Romance",7.6,76
nm0001537,The Premature Burial,1962,"Drama,Horror,Mystery",6.5,4202
nm0001627,Pressure Point,1962,Drama,7.1,1677
nm0201239,Pressure Point,1962,Drama,7.1,1677
nm0000393,Pressure Point,1962,Drama,7.1,1677
nm0183822,Private Potter,1962,"Drama,War",6.0,155
nm0001989,Three Fables of Love,1962,"Comedy,Drama,Romance",5.8,126
nm0001703,The Reluctant Saint,1962,"Biography,Comedy,Drama",7.2,417
nm0848667,The Reluctant Saint,1962,"Biography,Comedy,Drama",7.2,417
nm0000063,Requiem for a Heavyweight,1962,"Drama,Sport",7.8,4295
nm0001276,Requiem for a Heavyweight,1962,"Drama,Sport",7.8,4295
nm0001682,Requiem for a Heavyweight,1962,"Drama,Sport",7.8,4295
nm0364915,Requiem for a Heavyweight,1962,"Drama,Sport",7.8,4295
nm0001078,The Road to Hong Kong,1962,"Comedy,Musical,Sci-Fi",6.1,2621
nm0605923,The Road to Hong Kong,1962,"Comedy,Musical,Sci-Fi",6.1,2621
nm0001588,Sword of the Conqueror,1961,"Adventure,History,War",5.3,216
nm0179289,Saintly Sinners,1962,"Comedy,Drama",5.1,61
nm0000034,Satan Never Sleeps,1962,"Drama,History,War",6.0,749
nm0916067,Satan Never Sleeps,1962,"Drama,History,War",6.0,749
nm0000047,The Condemned of Altona,1962,"Drama,History",6.8,572
nm0001703,The Condemned of Altona,1962,"Drama,History",6.8,572
nm0545298,The Condemned of Altona,1962,"Drama,History",6.8,572
nm0000069,Sergeants 3,1962,"Comedy,Western",5.9,1225
nm0000974,Shootout at Big Sag,1962,"Action,Adventure,Drama",5.2,72
nm0001421,The Silent Witness,1962,Drama,6.6,19
nm0001369,The Spiral Road,1962,"Adventure,Drama,Romance",6.1,551
nm0412322,The Spiral Road,1962,"Adventure,Drama,Romance",6.1,551
nm0001687,The Spiral Road,1962,"Adventure,Drama,Romance",6.1,551
nm0001445,Stagecoach to Dancers' Rock,1962,Western,5.7,107
nm0201239,State Fair,1962,"Musical,Romance",5.9,1235
nm0000268,State Fair,1962,"Musical,Romance",5.9,1235
nm0000056,Sweet Bird of Youth,1962,"Drama,Romance",7.2,7753
nm0656183,Sweet Bird of Youth,1962,"Drama,Romance",7.2,7753
nm0004309,Sweet Bird of Youth,1962,"Drama,Romance",7.2,7753
nm0003225,Sweet Bird of Youth,1962,"Drama,Romance",7.2,7753
nm0000989,Taras Bulba,1962,"Adventure,Drama,History",6.3,4048
nm0000080,The Tartars,1961,"Action,Adventure,Drama",4.6,436
nm0001673,Tender Is the Night,1962,Drama,6.0,786
nm0000021,Tender Is the Night,1962,Drama,6.0,786
nm0000059,Term of Trial,1962,Drama,7.1,696
nm0797531,Term of Trial,1962,Drama,7.1,696
nm0587234,Term of Trial,1962,Drama,7.1,696
nm0000654,Term of Trial,1962,Drama,7.1,696
nm0000026,That Touch of Mink,1962,"Comedy,Romance",6.6,9853
nm0000013,That Touch of Mink,1962,"Comedy,Romance",6.6,9853
nm0949574,That Touch of Mink,1962,"Comedy,Romance",6.6,9853
nm0461594,The Damned,1962,"Drama,Fantasy,Horror",6.6,3505
nm0728938,Therese,1962,Drama,7.2,580
nm0000060,To Kill a Mockingbird,1962,"Crime,Drama",8.3,313351
nm0880521,Tonny,1962,Drama,5.9,100
nm0001651,Two Before Zero,1962,Drama,5.8,20
nm0575552,Two Tickets to Paris,1962,"Comedy,Musical",5.9,72
nm0000053,Two for the Seesaw,1962,"Drama,Romance",6.7,1804
nm0000511,Two for the Seesaw,1962,"Drama,Romance",6.7,1804
nm0000008,The Ugly American,1963,"Adventure,Drama,Thriller",6.6,2161
nm0001727,The Valiant,1962,"Action,Drama,War",6.8,87
nm0000366,Vice and Virtue,1963,"Drama,War",6.0,392
nm0822972,A View from the Bridge,1962,Drama,7.0,499
nm0002131,Walk on the Wild Side,1962,"Drama,Romance",6.7,2475
nm0000404,Walk on the Wild Side,1962,"Drama,Romance",6.7,2475
nm0000879,Walk on the Wild Side,1962,"Drama,Romance",6.7,2475
nm0000634,Waltz of the Toreadors,1962,Comedy,5.8,707
nm0500364,Waltz of the Toreadors,1962,Comedy,5.8,707
nm0041681,We Joined the Navy,1962,"Comedy,Romance",5.5,204
nm0001023,The Webster Boy,1962,Drama,7.5,13
nm0000012,What Ever Happened to Baby Jane?,1962,"Drama,Horror,Thriller",8.0,55588
nm0001076,What Ever Happened to Baby Jane?,1962,"Drama,Horror,Thriller",8.0,55588
nm0120658,What Ever Happened to Baby Jane?,1962,"Drama,Horror,Thriller",8.0,55588
nm0001805,Who's Got the Action?,1962,Comedy,5.7,382
nm0000734,Who's Got the Action?,1962,Comedy,5.7,382
nm0000527,Who's Got the Action?,1962,Comedy,5.7,382
nm0002058,Young and Willing,1962,"Drama,Romance",6.0,157
nm0002131,The Wonderful World of the Brothers Grimm,1962,"Adventure,Animation,Biography",6.3,1779
nm0000634,The Wrong Arm of the Law,1963,"Comedy,Crime",6.7,1956
nm0932629,Young Guns of Texas,1962,Western,4.9,251
nm0001884,The Swedish Mistress,1962,Drama,5.9,176
nm0000032,55 Days at Peking,1963,"Action,Adventure,Drama",6.7,6689
nm0001257,55 Days at Peking,1963,"Action,Adventure,Drama",6.7,6689
nm0000057,55 Days at Peking,1963,"Action,Adventure,Drama",6.7,6689
nm0733460,55 Days at Peking,1963,"Action,Adventure,Drama",6.7,6689
nm0000052,8½,1963,Drama,8.0,117066
nm0000733,8½,1963,Drama,8.0,117066
nm0001673,Act One,1963,"Biography,Drama",5.9,270
nm0001719,Act One,1963,"Biography,Drama",5.9,270
nm0001739,All the Way Home,1963,Drama,7.2,435
nm0696481,All the Way Home,1963,Drama,7.2,435
nm0533956,All the Way Home,1963,Drama,7.2,435
nm0001811,The Human Dutch,1963,Documentary,7.7,475
nm0000991,Amanita Pestilens,1963,"Comedy,Fantasy",5.9,54
nm0001859,The Balcony,1963,Drama,6.0,590
nm0000393,The Balcony,1963,Drama,6.0,590
nm0004429,Bandini,1963,"Drama,Musical,Romance",7.6,835
nm0540416,Beach Party,1963,"Comedy,Musical,Romance",5.7,2160
nm0183822,Billy Liar,1963,"Comedy,Drama,Romance",7.3,6590
nm0001046,Billy Liar,1963,"Comedy,Drama,Romance",7.3,6590
nm0001788,The Birds,1963,"Drama,Horror,Mystery",7.6,186462
nm0000268,Bye Bye Birdie,1963,"Comedy,Musical",6.6,8433
nm0001463,Bye Bye Birdie,1963,"Comedy,Musical",6.6,8433
nm0822972,Bye Bye Birdie,1963,"Comedy,Musical",6.6,8433
nm0000060,"Captain Newman, M.D.",1963,"Comedy,Drama,War",6.9,2659
nm0000734,"Captain Newman, M.D.",1963,"Comedy,Drama,War",6.9,2659
nm0001379,The Cardinal,1963,"Drama,History,War",6.7,2662
nm0821041,The Caretakers,1963,Drama,5.6,877
nm0001076,The Caretakers,1963,Drama,5.6,877
nm0005162,Cattle King,1963,Western,5.8,524
nm0002131,The Ceremony,1963,"Crime,Drama",5.8,201
nm0587234,The Ceremony,1963,"Crime,Drama",5.8,201
nm0000026,Charade,1963,"Comedy,Mystery,Romance",7.9,76674
nm0000030,Charade,1963,"Comedy,Mystery,Romance",7.9,76674
nm0000527,Charade,1963,"Comedy,Mystery,Romance",7.9,76674
nm0000336,Charade,1963,"Comedy,Mystery,Romance",7.9,76674
nm0000044,A Child Is Waiting,1963,Drama,7.2,3011
nm0000023,A Child Is Waiting,1963,Drama,7.2,3011
nm0001687,A Child Is Waiting,1963,Drama,7.2,3011
nm0000090,Christine,1963,"Comedy,Drama",6.9,16
nm0000072,Cleopatra,1963,"Biography,Drama,History",7.0,33045
nm0001322,Cleopatra,1963,"Biography,Drama,History",7.0,33045
nm0000069,Come Blow Your Horn,1963,"Comedy,Musical",6.0,1141
nm0002011,Come Blow Your Horn,1963,"Comedy,Musical",6.0,1141
nm0000052,The Organiser,1963,"Drama,History",7.9,2898
nm0429250,The Courtship of Eddie's Father,1963,"Comedy,Drama,Family",6.8,2932
nm0000047,Five Miles to Midnight,1962,"Crime,Drama",6.3,1086
nm0000578,Five Miles to Midnight,1962,"Crime,Drama",6.3,1086
nm0949574,Five Miles to Midnight,1962,"Crime,Drama",6.3,1086
nm0001800,Critic's Choice,1963,Comedy,5.7,999
nm0000052,Family Portrait,1962,Drama,7.1,1083
nm0001336,Cry of Battle,1963,"Action,Adventure,Drama",5.7,261
nm0001549,Cry of Battle,1963,"Action,Adventure,Drama",5.7,261
nm0002058,Doctor in Distress,1963,Comedy,5.7,667
nm0000078,Donovan's Reef,1963,"Adventure,Comedy,Romance",6.7,8956
nm0001511,Donovan's Reef,1963,"Adventure,Comedy,Romance",6.7,8956
nm0912001,Donovan's Reef,1963,"Adventure,Comedy,Romance",6.7,8956
nm0000634,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,"Comedy,War",8.4,483582
nm0001715,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,"Comedy,War",8.4,483582
nm0867694,El Dorado,1963,Drama,6.7,29
nm0949574,For Love or Money,1963,"Comedy,Romance",6.2,503
nm0728812,For Love or Money,1963,"Comedy,Romance",6.2,503
nm0000069,4 for Texas,1963,"Comedy,Western",5.5,3399
nm0000125,From Russia with Love,1963,"Action,Adventure,Thriller",7.4,133516
nm0001727,From Russia with Love,1963,"Action,Adventure,Thriller",7.4,133516
nm0502322,From Russia with Love,1963,"Action,Adventure,Thriller",7.4,133516
nm0405054,Pyro... The Thing Without a Face,1964,"Horror,Thriller",5.7,248
nm0510134,Fun in Acapulco,1963,"Comedy,Music",5.8,3305
nm0001369,A Gathering of Eagles,1963,"Drama,Romance,War",6.1,957
nm0000044,The Leopard,1963,"Drama,History",8.0,25794
nm0000023,Gay Purr-ee,1962,"Animation,Comedy,Family",6.7,1877
nm0000999,Gay Purr-ee,1962,"Animation,Comedy,Family",6.7,1877
nm0000578,Le glaive et la balance,1962,"Crime,Drama",6.8,217
nm0002039,Gone Are the Days!,1963,"Comedy,Drama",6.6,196
nm0001258,The Great Escape,1963,"Adventure,Drama,History",8.2,242040
nm0364915,The Haunting,1963,Horror,7.4,39249
nm0848560,The Haunting,1963,Horror,7.4,39249
nm0000634,Heavens Above!,1963,Comedy,6.7,1547
nm0004434,The Householder,1963,"Comedy,Drama",6.8,385
nm0000056,Hud,1963,"Drama,Western",7.8,21711
nm0002048,Hud,1963,"Drama,Western",7.8,21711
nm0623658,Hud,1963,"Drama,Western",7.8,21711
nm0000023,I Could Go on Singing,1963,"Drama,Music",6.9,1518
nm0533956,I Could Go on Singing,1963,"Drama,Music",6.9,1518
nm0000047,"Yesterday, Today and Tomorrow",1963,"Comedy,Romance",7.2,9098
nm0000052,"Yesterday, Today and Tomorrow",1963,"Comedy,Romance",7.2,9098
nm0002075,In the Cool of the Day,1963,"Drama,Romance",5.0,573
nm0000404,In the Cool of the Day,1963,"Drama,Romance",5.0,573
nm0001450,In the Cool of the Day,1963,"Drama,Romance",5.0,573
nm0000493,Irma la Douce,1963,"Comedy,Romance",7.3,19219
nm0000511,Irma la Douce,1963,"Comedy,Romance",7.3,19219
nm0696481,Island of Love,1963,Comedy,5.1,277
nm0000527,Island of Love,1963,Comedy,5.1,277
nm0000075,It's a Mad Mad Mad Mad World,1963,"Action,Adventure,Comedy",7.5,41644
nm0001682,It's a Mad Mad Mad Mad World,1963,"Action,Adventure,Comedy",7.5,41644
nm0000548,Johnny Cool,1963,"Action,Crime,Drama",6.4,996
nm0797531,Le joli mai,1963,Documentary,7.9,797
nm0000989,Kings of the Sun,1963,"Adventure,Drama,History",6.1,1946
nm0001995,Kings of the Sun,1963,"Adventure,Drama,History",6.1,1946
nm0640023,Kissin' Cousins,1964,"Comedy,Musical,Romance",5.2,2196
nm0016776,Kissin' Cousins,1964,"Comedy,Musical,Romance",5.2,2196
nm0001989,The L-Shaped Room,1962,"Drama,Romance",7.3,1963
nm0605923,Ladies Who Do,1963,Comedy,6.9,461
nm0001627,Lilies of the Field,1963,Drama,7.5,11765
nm0803785,Lilies of the Field,1963,Drama,7.5,11765
nm0000733,Liolà,1964,Comedy,5.9,53
nm0000053,The List of Adrian Messenger,1963,"Mystery,Thriller",6.8,5327
nm0000044,The List of Adrian Messenger,1963,"Mystery,Thriller",6.8,5327
nm0001847,The Long Ships,1964,"Adventure,Drama,History",6.0,2766
nm0001627,The Long Ships,1964,"Adventure,Drama,History",6.0,2766
nm0848560,The Long Ships,1964,"Adventure,Drama,History",6.0,2766
nm0486136,Love Is a Ball,1963,"Comedy,Romance",6.0,583
nm0000964,Love Is a Ball,1963,"Comedy,Romance",6.0,583
nm0000081,Love with the Proper Stranger,1963,"Comedy,Drama,Romance",7.3,4926
nm0000336,The Man from Galveston,1963,Western,6.0,122
nm0930209,The Man from the Diners' Club,1963,Comedy,6.2,379
nm0405054,The Man from the Diners' Club,1963,Comedy,6.2,379
nm0001699,The Man from the Diners' Club,1963,Comedy,6.2,379
nm0580565,The Kidnappers,1958,"Action,Drama",,
nm0001768,Hands Over the City,1963,Drama,7.6,2902
nm0001369,Marilyn,1963,Documentary,8.0,117
nm0001666,"Mary, Mary",1963,"Comedy,Romance",6.0,403
nm0000078,McLintock!,1963,Western,7.1,14996
nm0881829,The Mind Benders,1963,"Drama,Thriller",6.4,782
nm0000734,Miracle of the White Stallions,1963,"Adventure,Drama,Family",6.4,709
nm0000024,To Die in Madrid,1963,Documentary,8.0,385
nm0751983,The Mouse on the Moon,1963,"Comedy,Romance,Sci-Fi",6.3,1725
nm0600531,The Mouse on the Moon,1963,"Comedy,Romance,Sci-Fi",6.3,1725
nm0000013,"Move Over, Darling",1963,"Comedy,Romance",6.9,5869
nm0001258,"Move Over, Darling",1963,"Comedy,Romance",6.9,5869
nm0728812,"Move Over, Darling",1963,"Comedy,Romance",6.9,5869
nm0751983,Murder at the Gallop,1963,"Comedy,Crime,Drama",7.2,6136
nm0605923,Murder at the Gallop,1963,"Comedy,Crime,Drama",7.2,6136
nm0733460,Murder at the Gallop,1963,"Comedy,Crime,Drama",7.2,6136
nm0001666,My Six Loves,1963,Comedy,6.5,560
nm0731772,My Six Loves,1963,Comedy,6.5,560
nm0373012,My Six Loves,1963,Comedy,6.5,560
nm0001588,Contempt,1963,"Drama,Romance",7.5,31797
nm0001884,Winter Light,1963,Drama,8.1,24869
nm0000056,A New Kind of Love,1963,"Comedy,Romance",5.8,1450
nm0940946,A New Kind of Love,1963,"Comedy,Romance",5.8,1450
