tconst,averageRating,numVotes
tt0119389,7.1,1687
tt0119395,6.4,116359
tt0119396,7.5,344256
tt0119400,6.5,15
tt0119401,5.2,148
tt0119416,5.5,899
tt0119418,1.8,1123
tt0119426,5.0,1715
tt0119428,6.1,6317
tt0119432,5.1,24382
tt0119453,6.3,1433
tt0119463,7.2,86
tt0119468,6.6,73471
tt0119488,8.2,575224
tt0119494,6.2,2041
tt0119502,5.5,2297
tt0119505,5.7,1238
tt0119506,7.4,8107
tt0119517,6.3,8076
tt0119520,4.5,425
tt0119522,5.4,2337
tt0119527,6.5,6592
tt0119528,6.9,305370
tt0119533,7.0,167
tt0119534,5.2,961
tt0119535,6.3,35682
tt0119546,5.3,380
tt0119547,6.2,2140
tt0119550,6.0,2027
tt0119555,5.3,860
tt0119557,6.1,1927
tt0119558,6.8,58519
tt0119561,7.6,1172
tt0119567,6.5,413011
tt0119569,3.5,175
tt0119574,6.9,4010
tt0119576,2.9,4537
tt0119577,6.5,3751
tt0119581,4.7,656
tt0119582,5.5,465
tt0119592,6.3,20053
tt0119594,6.2,13027
tt0119621,6.5,48
tt0119630,5.2,3664
tt0119633,5.2,192
tt0119637,5.5,74
tt0119640,4.5,6811
tt0119643,7.2,236930
tt0119644,5.2,3601
tt0119654,7.3,558218
tt0119664,5.5,27634
tt0119665,6.3,3378
tt0119668,6.6,39214
tt0119675,6.0,50769
tt0119683,7.4,41027
tt0119692,5.9,611
tt0119693,4.7,212
tt0119695,6.1,29523
tt0119699,6.2,1728
tt0119709,5.6,6058
tt0119715,6.5,56527
tt0119721,2.8,410
tt0119723,6.5,3911
tt0119731,6.1,30959
tt0119732,5.2,608
tt0119734,6.3,5092
tt0119738,6.3,141385
tt0119743,6.8,1625
tt0119746,6.0,2616
tt0119775,5.8,196
tt0119778,6.6,4871
tt0119783,6.6,7681
tt0119791,6.2,19915
tt0119792,7.3,9235
tt0119802,6.6,1761
tt0119807,6.7,46537
tt0119815,7.4,4988
tt0119819,5.1,2229
tt0119822,7.7,296319
tt0119832,5.8,6942
tt0119837,5.9,711
tt0119843,6.6,6864
tt0119846,6.4,80
tt0119848,6.0,8902
tt0119850,3.8,91
tt0119851,6.2,353
tt0119855,6.9,453
tt0119859,6.8,5569
tt0119872,5.0,2732
tt0119874,6.0,58436
tt0119879,6.3,8983
tt0119887,4.8,8649
tt0119891,5.4,21008
tt0119893,6.8,2745
tt0119896,5.5,20216
tt0119901,6.1,2362
tt0119906,5.6,7676
tt0119910,5.5,3299
tt0119925,6.1,73745
tt0119937,6.8,7327
tt0119942,6.7,29020
tt0119947,5.0,2191
tt0119978,7.2,72846
tt0119987,6.0,4158
tt0119989,5.2,1856
tt0119990,6.0,67
tt0119994,6.3,17359
tt0120001,7.0,2402
tt0120004,5.8,27558
tt0120006,5.4,173
tt0120008,6.1,28943
tt0120013,6.1,1726
tt0120018,6.5,2673
tt0120024,5.1,586
tt0120026,6.4,2055
tt0120028,7.2,321
tt0120032,6.3,47597
tt0120034,7.1,3412
tt0120036,7.2,8221
tt0120039,3.8,813
tt0120044,4.9,280
tt0120051,6.9,2494
tt0120053,6.2,68249
tt0120054,5.0,215
tt0120070,7.2,10995
tt0120082,6.3,180440
tt0120094,6.8,28815
tt0120100,5.7,1756
tt0120102,7.1,142963
tt0120107,4.9,4878
tt0120108,6.1,2232
tt0120112,5.9,8405
tt0120122,6.6,7676
tt0120125,7.7,12139
tt0120133,5.3,5549
tt0120142,5.6,5893
tt0120148,6.7,67013
tt0120151,4.8,1483
tt0120157,6.0,56638
tt0120158,5.7,167
tt0120161,6.1,190
tt0120162,4.1,197
tt0120164,7.0,1059
tt0120177,5.2,68197
tt0120179,3.9,81041
tt0120184,6.1,106296
tt0120186,5.4,1999
tt0120188,7.1,170611
tt0120191,5.0,92
tt0120202,6.7,21356
tt0120211,6.5,2738
tt0120224,4.2,819
tt0120241,6.9,27704
tt0120255,7.5,35073
tt0120257,6.7,3450
tt0120271,5.8,856
tt0120303,6.2,2290
tt0120316,5.8,692
tt0120318,6.1,3870
tt0120323,6.0,5549
tt0120324,7.5,69812
tt0120337,6.5,197
tt0120338,7.9,1144582
tt0120347,6.5,193504
tt0120353,4.5,873
tt0120357,5.6,2511
tt0120363,7.9,571224
tt0120366,6.1,2113
tt0120373,5.8,7553
tt0120379,5.0,156
tt0120381,5.1,1088
tt0120382,8.2,1048500
tt0120383,6.3,4955
tt0120391,7.0,2628
tt0120392,6.4,1087
tt0120399,6.7,52167
tt0120402,7.0,7199
tt0120413,5.2,359
tt0120414,4.7,759
tt0120434,5.9,49390
tt0120443,7.0,769
tt0120458,5.0,28189
tt0120461,5.5,76341
tt0120481,6.6,3447
tt0120484,6.1,162565
tt0120490,6.7,7516
tt0120495,5.2,563
tt0120500,4.5,421
tt0120510,5.9,4245
tt0120512,6.3,7502
tt0120514,6.9,17134
tt0120520,7.1,12374
tt0120521,6.9,3495
tt0120523,5.0,1353
tt0120530,6.3,3950
tt0120531,4.1,2122
tt0120533,6.3,26960
tt0120536,6.7,3654
tt0120537,4.1,345
tt0120550,5.2,3076
tt0120576,5.9,6492
tt0120577,5.8,33217
tt0120584,6.8,2942
tt0120586,8.5,1103238
tt0120587,6.6,154459
tt0120591,6.7,421654
tt0120595,5.8,33514
tt0120596,5.0,18433
tt0120601,7.8,332217
tt0120603,6.0,9025
tt0120609,6.0,30109
tt0120610,5.4,9268
tt0120611,7.1,269585
tt0120613,6.6,8706
tt0120616,7.1,422663
tt0120618,4.5,7982
tt0120619,5.0,1871
tt0120620,6.4,22766
tt0120623,7.2,288947
tt0120630,7.1,189930
tt0120631,7.0,75244
tt0120632,6.7,120228
tt0120633,6.6,29105
tt0120640,6.1,372
tt0120642,6.1,3044
tt0120643,6.3,3777
tt0120646,6.3,14283
tt0120647,6.2,177454
tt0120654,6.4,27860
tt0120655,7.3,216801
tt0120657,6.6,124084
tt0120660,7.3,242512
tt0120662,5.0,15413
tt0120663,7.5,333669
tt0120667,5.7,327619
tt0120669,7.5,279452
tt0120678,5.0,2976
tt0120679,7.3,89372
tt0120681,6.8,154775
tt0120683,5.1,5867
tt0120684,7.4,30918
tt0120685,5.4,192816
tt0120686,6.8,67775
tt0120687,6.2,3027
tt0120689,8.6,1268689
tt0120692,6.6,7166
tt0120694,5.8,73602
tt0120696,5.9,35372
tt0120699,6.1,4388
tt0120701,4.9,20108
tt0120703,5.6,7640
tt0120707,4.3,763
tt0120710,5.5,13075
tt0120716,6.5,17277
tt0120722,6.6,4838
tt0120723,5.5,5301
tt0120725,5.0,5758
tt0120728,6.7,13432
tt0120731,8.0,63882
tt0120735,8.2,574338
tt0120737,8.8,1812423
tt0120738,5.2,72431
tt0120744,6.5,166607
tt0120746,6.8,182808
tt0120749,6.1,73855
tt0120751,5.7,29191
tt0120753,5.7,21595
tt0120754,5.1,631
tt0120755,6.1,338117
tt0120762,7.6,282309
tt0120764,5.0,13606
tt0120765,5.0,6898
tt0120768,7.3,141860
tt0120769,6.1,11517
tt0120770,6.2,60648
tt0120771,6.4,278
tt0120772,6.0,20076
tt0120773,6.4,10051
tt0120775,6.0,1270
tt0120776,6.9,12118
tt0120777,6.4,21119
tt0120780,7.0,92228
tt0120782,6.1,8021
tt0120783,6.6,135399
tt0120784,7.1,138350
tt0120786,4.1,12619
tt0120787,6.6,85231
tt0120788,6.2,7525
tt0120789,7.5,128955
tt0120791,6.2,81290
tt0120793,6.5,2825
tt0120794,7.1,130823
tt0120797,6.0,29519
tt0120804,6.6,267582
tt0120812,7.0,263911
tt0120813,5.8,3360
tt0120815,8.6,1358657
tt0120820,6.0,16578
tt0120823,6.5,5169
tt0120824,6.7,32988
tt0120828,5.8,76966
tt0120829,6.2,374
tt0120831,6.6,13050
tt0120832,6.1,81433
tt0120834,6.8,14156
tt0120835,6.8,2421
tt0120836,5.0,6580
tt0120844,6.4,74967
tt0120851,4.2,1815
tt0120855,7.3,222863
tt0120857,6.9,13450
tt0120861,6.6,2632
tt0120863,7.6,186370
tt0120865,6.9,1752
tt0120866,7.1,20647
tt0120867,6.5,1945
tt0120873,6.5,105312
tt0120877,6.1,58706
tt0120878,4.8,1814
tt0120879,6.9,35705
tt0120885,7.1,83865
tt0120888,6.9,149144
tt0120889,6.9,108434
tt0120890,6.6,120198
tt0120891,4.9,160679
tt0120894,6.2,5951
tt0120899,6.5,3035
tt0120900,5.7,320
tt0120903,7.3,608025
tt0120906,6.9,14519
tt0120907,6.8,100053
tt0120912,6.1,369845
tt0120913,6.6,61155
tt0120915,6.5,791419
tt0120917,7.4,200329
tt0121164,7.3,267555
tt0121259,7.2,156
tt0121263,6.3,14
tt0121279,7.3,225
tt0121314,7.1,188
tt0121395,5.3,365
tt0121765,6.6,697937
tt0121766,7.6,775573
tt0121974,3.1,660
tt0122151,6.6,162386
tt0122161,4.8,399
tt0122216,6.1,63
tt0122247,5.2,772
tt0122324,5.5,65
tt0122459,6.9,21209
tt0122494,6.5,555
tt0122541,6.8,15946
tt0122690,7.2,182723
tt0122718,6.2,98993
tt0122722,4.8,155
tt0122804,5.9,215
tt0122906,5.9,940
tt0122933,6.7,153289
tt0123003,6.0,1539
tt0123034,5.8,5925
tt0123114,6.0,317
tt0123172,4.3,248
tt0123209,6.4,12516
tt0123215,5.0,1001
tt0123221,5.6,1963
tt0123324,6.3,4266
tt0123376,6.5,561
tt0123631,4.8,12
tt0123808,4.8,479
tt0123850,6.8,114
tt0123915,3.2,566
tt0123953,5.1,72
tt0123964,6.7,50227
tt0123977,3.7,279
tt0123982,5.8,165
tt0123987,5.9,7494
tt0124179,5.5,8437
tt0124185,6.5,1485
tt0124198,6.3,47130
tt0124298,6.7,64627
tt0124315,7.4,98474
tt0124595,6.9,14613
tt0124718,6.9,47975
tt0124743,4.5,404
tt0124879,6.8,21358
tt0124891,6.7,94
tt0124901,7.1,18475
tt0125015,4.0,238
tt0125022,6.2,54534
tt0125319,6.2,370
tt0125439,7.2,305333
tt0125454,6.5,15320
tt0125659,7.7,69030
tt0125664,7.4,130637
tt0125678,5.3,4426
tt0125737,4.2,231
tt0125766,5.6,945
tt0125841,3.3,178
tt0125879,6.2,4091
tt0125945,5.3,91
tt0125971,6.4,8934
tt0126029,7.9,664404
tt0126250,6.8,13317
tt0126261,6.1,2352
tt0126388,5.4,24141
tt0126411,4.6,529
tt0126423,4.6,388
tt0126651,6.7,548
tt0126730,5.6,12
tt0126886,7.3,96788
tt0126908,5.8,375
tt0126915,5.1,67
tt0126916,6.6,35143
tt0126973,4.6,345
tt0127003,6.9,19
tt0127020,5.3,117
tt0127276,4.5,1200
tt0127284,6.4,18
tt0127288,6.3,1507
tt0127319,6.4,443
tt0127357,6.8,39878
tt0127361,5.4,370
tt0127503,4.1,525
tt0127516,6.6,2105
tt0127536,7.4,98744
tt0127637,4.5,405
tt0127640,4.0,580
tt0127722,6.5,8769
tt0127933,6.0,214
tt0128137,6.0,2597
tt0128239,6.0,3772
tt0128278,6.5,33224
tt0128442,7.3,150645
tt0128445,7.6,184212
tt0128853,6.7,211733
tt0128927,7.2,27
tt0128977,6.2,1760
tt0129023,6.0,2628
tt0129136,4.6,2666
tt0129167,8.1,189274
tt0129280,5.4,14044
tt0129290,6.8,113056
tt0129387,7.1,308971
tt0129422,7.4,157
tt0129470,6.2,151
tt0129568,3.7,751
tt0129634,6.2,663
tt0129774,6.4,988
tt0129792,7.0,14
tt0129794,7.9,2732
tt0129950,6.1,114
tt0130121,5.9,36730
tt0130179,6.8,244
tt0130192,5.0,2044
tt0130233,6.3,44
tt0130297,6.9,582
tt0130623,6.4,60268
tt0130637,4.8,538
tt0130892,5.5,368
tt0130928,4.9,226
tt0130991,6.6,115
tt0131027,5.4,31
tt0131325,6.5,70589
tt0131344,5.8,35
tt0131349,5.5,552
tt0131369,6.1,43459
tt0131502,4.7,1550
tt0131510,4.6,340
tt0131566,6.4,10092
tt0131704,4.3,20337
tt0131781,6.9,49
tt0131852,6.8,162
tt0131972,3.8,151
tt0132011,5.7,67
tt0132160,6.8,441
tt0132164,5.5,705
tt0132165,5.2,774
tt0132166,7.6,70
tt0132245,4.6,41205
tt0132347,6.1,67146
tt0132477,7.8,90097
tt0132502,6.0,715
tt0132512,5.9,13744
tt0132563,6.7,891
tt0132905,6.6,1154
tt0132910,4.9,11556
tt0132974,6.3,27
tt0133014,7.6,61
tt0133026,7.3,25
tt0133046,5.3,20782
tt0133064,3.2,250
tt0133093,8.7,1872281
tt0133122,5.1,5431
tt0133152,5.7,219051
tt0133197,4.3,534
tt0133209,6.0,37
tt0133213,2.9,20
tt0133240,7.1,116350
tt0133385,5.9,42044
tt0133412,6.1,7888
tt0133743,7.0,13
tt0133748,7.1,123
tt0133751,6.5,122192
tt0133752,6.6,105
tt0133952,6.3,73119
tt0133985,6.3,8285
tt0134057,5.0,957
tt0134084,5.6,141491
tt0134119,7.4,207736
tt0134154,6.7,13807
tt0134273,6.5,132871
tt0134594,5.8,14
tt0134596,6.9,27
tt0134618,6.7,27071
tt0134630,6.1,9630
tt0134847,7.1,238029
tt0134983,4.8,18057
tt0135165,3.9,1058
tt0135168,7.7,71
tt0135470,4.1,289
tt0135664,6.6,50
tt0135699,6.0,13
tt0136244,6.0,6697
tt0136614,5.4,20
tt0136770,5.8,17
tt0137142,4.7,251
tt0137201,5.8,2804
tt0137292,6.1,25
tt0137338,5.9,15514
tt0137361,7.3,470
tt0137363,7.2,86449
tt0137449,5.0,33
tt0137459,6.9,221
tt0137486,6.3,23
tt0137494,6.3,115482
tt0137523,8.8,2056198
tt0137799,5.6,2525
tt0137904,4.5,693
tt0137947,6.7,116
tt0138075,5.6,494
tt0138089,3.7,831
tt0138097,7.1,224077
tt0138192,5.2,195
tt0138279,5.2,451
tt0138289,5.9,704
tt0138304,5.4,55466
tt0138474,4.1,499
tt0138510,6.2,43235
tt0138511,5.4,568
tt0138524,6.3,97151
tt0138526,5.0,43
tt0138541,6.1,3963
tt0138590,6.2,2652
tt0138594,6.4,7
tt0138681,5.7,1200
tt0138749,6.9,95147
tt0138750,5.6,87
tt0138787,2.3,284
tt0138818,6.5,102
tt0138927,6.4,435
tt0138946,6.4,21434
tt0139011,5.8,116
tt0139046,7.2,64
tt0139107,6.9,51
tt0139124,5.3,179
tt0139134,6.8,190778
tt0139151,5.1,9883
tt0139362,6.6,10585
tt0139371,5.3,90
tt0139394,5.9,472
tt0139398,6.6,130
tt0139414,5.7,61108
tt0139446,7.2,28
tt0139447,7.5,105
tt0139462,6.2,38343
tt0139465,3.9,1878
tt0139525,6.7,251
tt0139548,6.7,47
tt0139567,5.7,66
tt0139606,5.2,592
tt0139630,4.5,203
tt0139645,4.3,307
tt0139649,5.5,556
tt0139654,7.7,428539
tt0139668,6.6,35861
tt0139684,5.6,46
tt0139699,6.5,45965
tt0139809,7.0,71848
tt0139872,7.9,2591
tt0139898,6.9,1564
tt0140090,8.2,2727
tt0140293,5.8,145
tt0140304,6.4,160
tt0140337,4.7,196
tt0140348,8.6,4052
tt0140352,7.8,170246
tt0140354,4.6,13
tt0140377,8.5,4604
tt0140379,6.4,25571
tt0140397,6.8,9239
tt0140412,7.7,784
tt0140423,7.1,75
tt0140448,8.0,1123
tt0140508,5.3,808
tt0140534,8.2,1442
tt0140551,4.8,109
tt0140568,6.4,43
tt0140587,5.6,360
tt0140653,6.1,1097
tt0140677,6.8,338
tt0140688,6.4,1013
tt0140806,6.7,104
tt0140866,6.3,33
tt0140888,8.0,39483
tt0140892,6.6,18
tt0140973,4.7,285
tt0141098,5.5,34328
tt0141105,6.7,3285
tt0141109,5.4,36630
tt0141121,6.6,1233
tt0141135,6.8,227
tt0141369,4.1,48240
tt0141399,5.3,2462
tt0141441,7.5,96
tt0141699,7.0,188
tt0141739,6.0,27
tt0141819,7.2,78
tt0141907,4.5,4986
tt0141926,6.6,82307
tt0141974,7.3,10356
tt0142063,5.9,579
tt0142181,7.4,4747
tt0142192,6.0,18425
tt0142201,6.2,7041
tt0142231,6.9,1795
tt0142256,2.5,256
tt0142342,6.4,215132
tt0142383,6.5,77
tt0142393,5.1,477
tt0142688,6.7,181090
tt0142898,6.6,20
tt0142964,6.4,702
tt0142991,6.8,30
tt0143096,3.8,468
tt0143145,6.4,199807
tt0143246,5.7,121
tt0143344,4.0,206
tt0143549,4.5,38
tt0143746,5.8,2986
tt0143748,6.0,78
tt0143885,7.0,59
tt0143888,5.8,12
tt0143905,6.5,17
tt0144024,7.9,127
tt0144084,7.6,581951
tt0144117,7.7,238217
tt0144120,5.5,58080
tt0144134,6.4,672
tt0144142,5.1,3866
tt0144168,6.2,20212
tt0144178,6.3,867
tt0144214,6.4,59221
tt0144279,3.6,47
tt0144528,4.4,50949
tt0144546,6.0,959
tt0144608,4.5,652
tt0144622,6.5,789
tt0144640,6.0,19199
tt0144715,5.8,14911
tt0144867,6.6,85
tt0144911,6.8,42
tt0145048,6.2,567
tt0145091,5.4,109
tt0145458,6.5,35
tt0145487,7.4,801545
tt0145503,7.5,15024
tt0145531,6.2,68524
tt0145547,7.0,12777
tt0145653,7.3,21868
tt0145660,6.6,231352
tt0145670,7.0,20
tt0145681,6.7,168160
tt0145682,7.0,233
tt0145734,7.0,19562
tt0145893,5.2,14066
tt0145900,6.4,112
tt0145909,6.5,9
tt0146054,5.2,235
tt0146309,7.3,58711
tt0146316,5.7,208421
tt0146327,6.6,108
tt0146336,5.6,66358
tt0146366,6.7,15
tt0146457,5.4,102
tt0146516,6.3,1105
tt0146675,5.8,110442
tt0146796,6.0,45
tt0146838,6.9,119274
tt0146882,7.4,179098
tt0146984,6.7,57055
tt0147004,7.0,16556
tt0147505,2.2,177
tt0147612,7.7,70064
tt0147800,7.3,333718
tt0147802,4.7,301
tt0147811,7.2,371
tt0147856,6.2,620
tt0148482,3.3,170
tt0148508,4.4,916
tt0148583,5.6,298
tt0148841,6.5,127
tt0148842,7.3,53
tt0149151,7.0,8243
tt0149171,5.5,1684
tt0149253,6.0,231
tt0149261,5.9,133126
tt0149367,6.3,6101
tt0149372,4.4,430
tt0149624,5.8,14997
tt0149638,4.6,8
tt0149691,6.1,17928
tt0149969,5.5,357
tt0150216,6.8,9259
tt0150337,5.9,136
tt0150347,7.0,7
tt0150377,6.5,86266
tt0150915,7.3,10291
tt0150992,7.4,18625
tt0151137,6.4,66598
tt0151156,7.5,100
tt0151168,7.9,41
tt0151281,4.7,600
tt0151423,5.8,58
tt0151568,7.3,12631
tt0151582,6.1,6723
tt0151738,6.0,90375
tt0151771,6.7,167
tt0151804,7.7,263508
tt0152015,5.7,4923
tt0152148,6.3,207
tt0152173,4.9,42
tt0152176,6.0,647
tt0152211,5.7,37
tt0152256,6.9,996
tt0152930,6.9,83108
tt0152976,6.6,45
tt0153311,5.5,63
tt0153464,6.0,2721
tt0153545,7.6,302
tt0153608,5.3,71
tt0154124,8.3,595
tt0154145,6.7,280
tt0154159,7.5,409
tt0154162,7.4,115
tt0154181,6.8,176
tt0154215,7.4,40
tt0154339,4.8,74
tt0154443,5.6,4011
tt0154446,6.8,65
tt0154531,5.5,85
tt0154551,6.4,68
tt0154565,7.8,513
tt0154627,8.1,85
tt0154706,6.7,229
tt0154813,5.1,132
tt0154838,6.8,142
tt0154846,4.8,23
tt0154849,7.5,296
tt0154870,6.4,383
tt0154898,7.2,285
tt0154923,7.2,83
tt0154955,7.2,103
tt0154959,6.6,15
tt0155024,6.9,43
tt0155068,7.8,906
tt0155073,6.4,34
tt0155088,6.1,175
tt0155090,5.6,47
tt0155106,6.9,63
tt0155191,7.3,49
tt0155195,7.6,20
tt0155267,6.8,93339
tt0155319,7.8,729
tt0155329,8.2,999
tt0155388,7.3,9133
tt0155408,7.3,112
tt0155477,4.6,16
tt0155479,5.9,214
tt0155505,7.2,9
tt0155711,6.4,18902
tt0155723,6.7,333
tt0155726,6.1,72
tt0155733,4.1,129
tt0155753,5.5,10616
tt0155754,6.2,715
tt0155907,4.4,5
tt0155928,7.1,263
tt0155944,4.7,208
tt0155961,6.6,7
tt0155964,5.3,52
tt0155975,4.6,48210
tt0156043,6.0,138
tt0156079,7.8,3480
tt0156096,7.5,1473
tt0156136,6.8,273
tt0156323,5.6,9137
tt0156413,4.3,2227
tt0156487,6.0,16
tt0156517,6.5,48
tt0156588,6.4,736
tt0156608,5.9,17
tt0156639,6.2,2621
tt0156641,7.3,241
tt0156647,5.8,101
tt0156666,6.7,140
tt0156711,4.7,594
tt0156734,4.0,210
tt0156735,2.9,1060
tt0156741,5.0,635
tt0156745,6.5,180
tt0156812,7.0,20561
tt0156830,7.3,30
tt0156844,5.0,14
tt0156903,7.0,50
tt0156934,5.3,21363
tt0157007,3.8,355
tt0157075,4.2,2389
tt0157191,5.3,1543
tt0157208,6.5,1510
tt0157337,7.2,95
tt0157503,6.6,37179
tt0157540,7.0,233
tt0157556,6.0,214
tt0157583,6.4,21085
tt0157841,6.3,45
tt0157844,6.4,188
tt0157974,4.9,66
tt0157990,6.4,920
tt0158030,6.8,4073
tt0158033,5.9,1762
tt0158369,5.5,768
tt0158371,7.2,35121
tt0158375,6.8,112
tt0158438,5.9,167
tt0158449,6.2,166
tt0158483,4.5,139
tt0158501,4.7,227
tt0158534,6.9,1586
tt0158537,5.6,95
tt0158579,6.6,143
tt0158583,6.4,2752
tt0158585,7.0,106
tt0158671,5.2,626
tt0158694,6.2,71
tt0158768,6.3,119
tt0158780,4.0,216
tt0158787,6.4,79
tt0158900,5.6,139
tt0158937,5.9,318
tt0159089,5.8,45
tt0159097,7.2,153950
tt0159101,5.2,289
tt0159233,6.3,193
tt0159273,6.4,105406
tt0159277,5.0,152
tt0159291,4.9,283
tt0159365,7.2,148202
tt0159369,7.3,86
tt0159382,7.0,21603
tt0159415,5.7,158
tt0159696,6.6,1567
tt0159730,5.1,2762
tt0159765,5.5,242
tt0160009,5.7,29950
tt0160075,6.4,116
tt0160127,5.6,186366
tt0160184,5.3,26889
tt0160216,6.2,974
tt0160236,3.9,10681
tt0160275,7.4,173
tt0160338,6.0,2608
tt0160399,6.2,23705
tt0160429,4.3,4120
tt0160447,4.7,217
tt0160459,6.5,704
tt0160484,4.8,10956
tt0160495,4.7,988
tt0160509,6.5,2149
tt0160513,6.5,4403
tt0160541,6.3,21
tt0160547,4.9,416
tt0160572,6.2,65
tt0160611,6.3,13929
tt0160616,5.7,282
tt0160620,6.0,4522
tt0160644,5.5,3432
tt0160646,6.6,14
tt0160749,6.0,988
tt0160755,5.2,50
tt0160797,6.4,47698
tt0160905,5.1,576
tt0160916,5.9,24009
tt0160987,5.8,106
tt0161010,6.0,3490
tt0161023,6.7,3462
tt0161029,3.7,615
tt0161081,6.6,125442
tt0161083,5.4,15940
tt0161292,6.8,8128
tt0161404,2.2,58
tt0161415,7.0,25
tt0161743,6.4,408
tt0162222,7.8,580973
tt0162301,5.6,92
tt0162342,5.2,67
tt0162346,7.3,120536
tt0162360,6.3,10012
tt0162421,6.0,41
tt0162650,6.0,77083
tt0162661,7.3,355441
tt0162677,6.7,38604
tt0162711,4.9,1572
tt0162766,4.7,1238
tt0162874,5.2,343
tt0162903,6.5,500
tt0162918,5.6,127
tt0162951,2.8,47
tt0162958,5.9,1988
tt0162983,4.8,12628
tt0163006,6.2,345
tt0163016,4.2,353
tt0163023,6.0,59
tt0163025,5.9,318927
tt0163043,5.8,20
tt0163080,5.8,485
tt0163180,6.2,393
tt0163187,5.5,98325
tt0163579,5.2,9693
tt0163582,6.3,175
tt0163653,5.6,138
tt0163721,6.4,46
tt0163818,6.1,5232
tt0163978,6.6,237413
tt0163983,5.0,14680
tt0163988,6.8,69232
tt0164003,5.9,5470
tt0164008,5.7,559
tt0164012,4.4,21
tt0164026,3.5,674
tt0164052,5.8,130961
tt0164085,7.0,6063
tt0164108,5.7,10965
tt0164181,6.9,81243
tt0164184,6.4,115157
tt0164212,6.4,25763
tt0164311,6.1,21
tt0164334,6.4,85172
tt0164528,5.7,92
tt0164687,5.7,62
tt0164877,6.5,2877
tt0164887,4.8,187
tt0164912,6.0,134138
tt0164961,6.4,22200
tt0165086,5.3,442
tt0165107,3.3,338
tt0165113,6.0,319
tt0165285,5.8,169
tt0165361,6.1,6487
tt0165384,6.2,1382
tt0165396,4.2,1527
tt0165454,5.6,1185
tt0165643,4.9,5865
tt0165773,7.0,7896
tt0165798,7.5,90598
tt0165831,5.1,3818
tt0165832,7.6,32637
tt0165854,6.9,32665
tt0165859,7.0,6762
tt0165884,5.1,60
tt0165929,6.1,70379
tt0165981,6.2,120
tt0165982,6.7,54219
tt0165986,6.7,461
tt0165996,7.6,159
tt0165998,6.3,453
tt0166013,6.4,746
tt0166158,5.6,2392
tt0166166,7.4,11
tt0166199,4.3,378
tt0166219,4.9,332
tt0166252,5.5,4441
tt0166276,4.8,17878
tt0166396,7.3,26569
tt0166485,6.7,37308
tt0166501,5.4,57
tt0166540,5.6,116
tt0166548,5.4,14
tt0166794,5.1,213
tt0166813,7.1,75105
tt0166817,5.7,271
tt0166896,8.0,89911
tt0166924,7.9,350299
tt0166943,6.8,12692
tt0167082,5.8,388
tt0167096,6.4,23
tt0167110,4.9,222
tt0167116,6.0,3288
tt0167145,4.5,498
tt0167150,4.3,310
tt0167190,6.8,325575
tt0167203,5.5,4662
tt0167215,3.8,906
tt0167260,9.0,1791390
tt0167261,8.8,1617786
tt0167350,4.8,1602
tt0167351,5.8,446
tt0167360,5.4,936
tt0167367,4.5,563
tt0167404,8.2,975383
tt0167423,5.4,1688
tt0167427,5.1,19202
tt0167456,4.3,13911
tt0167752,5.8,5144
tt0167879,6.9,18
tt0167978,5.8,68
tt0168033,7.2,29
tt0168127,5.4,32
tt0168198,6.7,10
tt0168265,6.0,420
tt0168446,7.1,3286
tt0168449,6.6,1960
tt0168563,5.6,449
tt0168629,7.9,109249
tt0168786,7.3,35768
tt0169083,6.3,394
tt0169214,5.9,130
tt0169272,5.0,723
tt0169396,5.4,244
tt0169547,8.4,1137469
tt0169606,4.5,175
tt0169806,5.9,232
tt0169994,6.6,23
tt0170016,6.2,241780
tt0170107,4.5,875
tt0170142,6.8,9
tt0170157,6.3,139
tt0170247,6.6,42
tt0170452,5.1,625
tt0170568,6.0,100
tt0171227,3.9,1491
tt0171311,5.9,256
tt0171356,5.6,7494
tt0171359,5.9,9575
tt0171363,5.0,76116
tt0171433,6.4,51882
tt0171580,6.3,35215
tt0171698,6.0,1248
tt0171791,4.4,213
tt0171804,7.5,97451
tt0171824,7.1,363
tt0171825,3.6,396
tt0172156,6.6,248420
tt0172163,4.1,211
tt0172347,6.5,57
tt0172396,7.0,22857
tt0172416,5.3,31
tt0172469,4.3,405
tt0172493,7.3,183267
tt0172495,8.5,1465615
tt0172534,5.0,677
tt0172554,7.7,18
tt0172610,4.6,776
tt0172632,6.5,1598
tt0172699,4.6,237
tt0172704,3.3,637
tt0172711,5.7,697
tt0172726,6.0,3748
tt0172761,5.3,2180
tt0172794,4.0,423
tt0173080,6.6,5384
tt0173167,4.8,275
tt0173301,4.9,100
tt0173450,3.9,145
tt0173651,6.8,90
tt0173716,6.2,15837
tt0173771,6.7,913
tt0173840,6.4,82060
tt0173999,6.7,895
tt0174027,6.4,349
tt0174204,4.7,3611
tt0174480,5.6,26542
tt0174515,6.3,41
tt0174655,5.6,75
tt0174732,6.2,153
tt0174856,7.6,96795
tt0175047,4.2,1741
tt0175142,6.2,257029
tt0175145,6.4,381
tt0175317,7.1,1248
tt0175530,6.1,165
tt0175566,7.0,35
tt0175575,6.8,197
tt0175880,8.0,309762
tt0175908,7.0,85
tt0175997,3.7,495
tt0176016,5.9,314
tt0176075,7.3,198
tt0176326,4.0,1119
tt0176422,6.3,1809
tt0176426,5.6,1874
tt0176783,5.9,16537
tt0176948,4.9,483
